NPSN,Nama_sekolah,Kota,,Kelurahan,Kecamatan,,Alamat lengkap,No.Telp,Website,RT dan RW,Kode Pos,Alamat,,,,,Jenjang,Kurikulum,Akreditasi,Kurikulum,Kepala Sekolah,Operator,Peserta Didik,No.Telp,Tanggal SK Operasional,Tanggal SK Pendirian,Umur,NPYP,Yayasan,Jumlah Sekolah Naungan Yayasan,Grade Yayasan Sekolah,Harga Tanah Pasaran per kecamatan,luas tanah,estimasi harga tanah sekolah,Rombel,Guru,Pegawai,R.Kelas,R.Lab,R.Perpus,meter listrik,per kWh,tarif per kWh,harga_listrik_per_bulan,is_website,is_agama,is_surabaya,SPP,Prediksi SPP
20540105,SMK BINA TARUNA,Kab. Sidoarjo,Sidoarjo,Sumberejo,Kec. Wonoayu,Wonoayu,"Jl. Raya Sumberejo No. 1, Sumberejo, Kec. Wonoayu, Kab. Sidoarjo, Jawa Timur 61261",03199622990,http://smkbinataruna-sda.sch.id/,3 / 1,61261,Jl. Raya Sumberejo No. 1,Jl. Raya Sumberejo No. 1,Jl. Raya Sumberejo No. 1,Jl. Raya Sumberejo No. 1,Jl. Raya Sumberejo No. 1,SMK,Kurikulum Merdeka,B,Kurikulum Merdeka,Barowi,Siti Nur Kumala,114,99622990,2023,2001,24,AE2742,YAYASAN PENDIDIKAN BINA TARUNA SEJAHTERA,1,1,1500000,1400,2100000000,7,10,2,9,1,1,5500,44000,1700,74800000,1,0,0,,"Rp330,833"
20564004,TKM NU 76 DARUNNAJAH KLETEK,Kab. Sidoarjo,Sidoarjo,Kletek,Kec. Taman,Taman,"Jl. Patimura 139, Kletek, Kec. Taman, Kab. Sidoarjo, Jawa Timur 61257",082131045677,-,17 / 7,61257,JL. PATIMURA 139,JL. PATIMURA 139,Jl. Patimura 139,Jl. Patimura 139,Jl. Patimura 139,TK,Kurikulum Merdeka,B,Kurikulum Merdeka,"UMI NASIKHAH,S.Pd","Binti Choiriyah, S.Pd",113,82131045677,2020,1984,41,AB0622,Yayasan Pendidikan Muslimat NU Bina Bakti Wanita Perwakilan Kabupaten Sidoarjo,69,4,5500000,90,495000000,5,7,1,6,0,0,5500,44000,1700,74800000,0,0,0,,"Rp432,111"
20562713,TK DHARMA WANITA PERSATUAN SRUNI,Kab. Sidoarjo,Sidoarjo,Sruni,Kec. Gedangan,Gedangan,"Jl. Mangga 173, Sruni, Kec. Gedangan, Kab. Sidoarjo, Jawa Timur 61254",081217352727,-,6 / 0,61254,JL. MANGGA 173,JL. MANGGA 173,Jl. Mangga 173,Jl. Mangga 173,Jl. Mangga 173,TK,Kurikulum Merdeka,B,Kurikulum Merdeka,ENIK JAWAROH SRI RAHAYU NINGSIH,LULUK ROMDHONI,112,81217352727,2017,1984,41,AX2059,YAYASAN DHARMA WANITA PERSATUAN SIDOARJO,346,2,5000000,414,2070000000,5,5,1,5,0,0,4000,32000,1700,54400000,0,0,0,,"Rp418,451"
20562701,TK PLUS ASSALAM,Kab. Sidoarjo,Sidoarjo,Keboananom,Kec. Gedangan,Gedangan,"Jl. Jadam Sari No. 578, Keboananom, Kec. Gedangan, Kab. Sidoarjo, Jawa Timur 61254",085101535911,-,2 / 5,61254,JL. JADAM SARI NO. 578,JL. JADAM SARI NO. 578,Jl. Jadam Sari No. 578,Jl. Jadam Sari No. 578,Jl. Jadam Sari No. 578,TK,Kurikulum Merdeka,B,Kurikulum Merdeka,Laily Arifah,Indria Mawaddah,112,85101535911,2017,2000,25,AO0346,Yayasan Pendidikan Assalam,4,2,5000000,0,0,8,10,1,10,0,1,2200,17600,1700,29920000,0,0,0,,"Rp467,859"
20539939,SDABILUR ROSYAD,Kab. Sidoarjo,Sidoarjo,SIDOKLUMPUK,Kec. Sidoarjo,Sidoarjo,"Jl. Hang Tuah Pulo 22, SIDOKLUMPUK, Kec. Sidoarjo, Kab. Sidoarjo, Jawa Timur 61218",031318959727,-,0 / 0,61218,Jl Hang Tuah Pulo 22,Jl Hang Tuah Pulo 22,Jl Hang Tuah Pulo 22,Jl Hang Tuah Pulo 22,Jl. Jl Hang Tuah Pulo 22,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,Muhammad Zainuri,"HARIANTO,S.Pd",112,318959727,2021,1999,26,AI5053,Yayasan Pendidikan Sabilur Rosyad Al-Utsmani,4,4,4500000,750,3375000000,6,10,2,8,2,1,1300,10400,1700,17680000,0,0,0,,"Rp445,069"
20540098,SMK DHARMA WIRAWAN 2,Kab. Sidoarjo,Sidoarjo,Kalitengah,Kec. Tanggulangin,Tanggulangin,"Jl. R. Wijaya No.28, Kalitengah, Kec. Tanggulangin, Kab. Sidoarjo, Jawa Timur 61272",031318922216,http://smkdw2.sch.id,1 / 1,61272,JL. R. WIJAYA NO.28,JL. R. WIJAYA NO.28,Jl. R. Wijaya No.28,Jl. R. Wijaya No.28,Jl. R. Wijaya No.28,SMK,Kurikulum Merdeka,B,Kurikulum Merdeka,Iin Kusumawati,Denis Fariyanti,112,318922216,2022,1974,51,AB4802,DHARMA WIRAWAN PEPABRI,10,4,3000000,867,2601000000,6,8,2,7,1,1,3300,26400,1700,44880000,1,0,0,,"Rp349,932"
20539941,SD AL HUDA,Kab. Sidoarjo,Sidoarjo,WADUNGASRI,Kec. Waru,Waru,"Jl. Raya Wadungasri No. 17, WADUNGASRI, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",031318681911,http://yayasanalhuda.wordpress.com,4 / 2,61256,Jl. Raya Wadungasri No. 17,Jl. Raya Wadungasri No. 17,Jl. Raya Wadungasri No. 17,Jl. Raya Wadungasri No. 17,Jl. Raya Wadungasri No. 17,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,Farida Ulfa,Anggi Novella Permatasari,112,318681911,2006,2002,23,AN0951,AL-HUDA,10,4,7530000,658,4954740000,7,8,2,9,2,1,13200,105600,1700,179520000,0,1,0,,"Rp449,584"
70009246,TK ISLAM AL WAFA,Kab. Sidoarjo,Sidoarjo,Sugih Waras,Kec. Candi,Candi,"Jl. Belakang Balai Desa, Sugih Waras, Kec. Candi, Kab. Sidoarjo, Jawa Timur 61271",,-,11 / 3,61271,Jl. Belakang Balai Desa,Jl. Belakang Balai Desa,Jl. Belakang Balai Desa,Jl. Belakang Balai Desa,Jl. Belakang Balai Desa,TK,Kurikulum Merdeka,B,Kurikulum Merdeka,ALIFATUS SHOLICHAH,ALIFATUS SHOLICHAH,111,,2022,2019,6,AX6249,YAYASAN HIFDZUL WAFA AL MADANI,3,3,2670000,300,801000000,12,11,2,13,0,0,2200,17600,1700,29920000,0,1,0,,"Rp417,451"
20501688,SMP MUHAMMADIYAH 4 PORONG,Kab. Sidoarjo,Sidoarjo,Lajuk,Kec. Porong,Porong,"Jl. Raya Lajuk, Lajuk, Kec. Porong, Kab. Sidoarjo, Jawa Timur 61274",0313438450127,-,0 / 0,61274,Jl Raya Lajuk,Jl Raya Lajuk,Jl Raya Lajuk,Jl Raya Lajuk,Jl. Jl Raya Lajuk,SMP,Kurikulum Merdeka,B,Kurikulum Merdeka,Rozaq Akbar,"Mochamad Dafif Shol, S.Kom",111,3438450127,2020,1966,59,AI5048,Pimpinan Daerah Muhammadiyah (PDM) Kab. Sidoarjo,108,9,1370000,2560,3507200000,5,9,4,5,2,1,22981,183848,1700,312541600,0,1,0,,"Rp487,042"
20501694,SMK PGRI 1 PORONG,Kab. Sidoarjo,Sidoarjo,Lajuk,Kec. Porong,Porong,"Jl. Pojok, Lajuk, Kec. Porong, Kab. Sidoarjo, Jawa Timur 61274",031343851169,http://www.smkpgri-1porong.sch.id,8 / 3,61274,Jl. POJOK,Jl. POJOK,Jl. Pojok,Jl. Pojok,Jl. Pojok,SMK,Kurikulum Merdeka,B,Kurikulum Merdeka,Rochmad Basuki,TITA VIRLY AMALIA,111,343851169,2014,1982,43,AX2398,Perwakilan YPLP PGRI Kabupaten Sidoarjo,17,3,1370000,1400,1918000000,8,9,5,9,4,1,5000,40000,1700,68000000,1,0,0,,"Rp341,898"
20563725,TK BINA ANAPRASA I,Kab. Sidoarjo,Sidoarjo,Jati,Kec. Sidoarjo,Sidoarjo,"Jl. Balai Desa Jati No. 3, Jati, Kec. Sidoarjo, Kab. Sidoarjo, Jawa Timur 61226",031889331530,-,6 / 2,61226,JL. BALAI DESA JATI NO. 3,JL. BALAI DESA JATI NO. 3,Jl. Balai Desa Jati No. 3,Jl. Balai Desa Jati No. 3,Jl. Balai Desa Jati No. 3,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,Cicik asri subiarmi,CICI ASRI SUBIARMI,111,889331530,2014,1990,35,AH1188,YAYASAN BINA ANAPRASA PROFESOR DOKTOR HARJONO SOEDIGDOMARTO,10,1,4500000,300,1350000000,8,6,1,8,0,0,3500,28000,1700,47600000,0,0,0,,"Rp494,000"
20563199,TK DHARMA WANITA PERSATUAN PANJUNAN,Kab. Sidoarjo,Sidoarjo,Panjunan,Kec. Sukodono,Sukodono,"Jl. Balai Desa, Panjunan, Kec. Sukodono, Kab. Sidoarjo, Jawa Timur 61258",,-,9 / 3,61258,JL balai desa,JL balai desa,Jl Balai Desa,Jl Balai Desa,Jl. Jl Balai Desa,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,Muliyani,Himmatul Mufidah,111,,2022,1977,48,AX2059,YAYASAN DHARMA WANITA PERSATUAN SIDOARJO,346,2,2200000,284,624800000,6,6,1,3,0,0,900,7200,1700,12240000,0,0,0,,"Rp396,911"
20563998,TK AISYIYAH BRINGIN BENDO,Kab. Sidoarjo,Sidoarjo,Bringinbendo,Kec. Taman,Taman,"Jl. Bringin Bendo, Bringinbendo, Kec. Taman, Kab. Sidoarjo, Jawa Timur 61267",085336442101,http://kbtkaisyiyahbringinbendo.sch.id/,6 / 2,61267,BRINGIN BENDO,BRINGIN BENDO,Bringin Bendo,Bringin Bendo,Jl. Bringin Bendo,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,SITI MUKLATIN,YULIA RUSMALA,111,85336442101,2021,2008,17,AI5048,Pimpinan Daerah Muhammadiyah (PDM) Kab. Sidoarjo,108,9,5500000,410,2255000000,7,6,1,7,0,0,110000,880000,1700,1496000000,1,1,0,,"Rp447,339"
69881817,SMP SINGAPORE NATIONAL ACADEMY,Kab. Sidoarjo,Sidoarjo,Pepelegi,Kec. Waru,Waru,"Jl..Raya Pepelegi Pondok Maspion Iv Blok Gh 1-6, Pepelegi, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",031318521920,http://sna.sch.id,3 / 7,61256,JL.RAYA PEPELEGI PONDOK MASPION IV BLOK GH 1-6,JL.RAYA PEPELEGI PONDOK MASPION IV BLOK GH 1-6,Jl.Raya Pepelegi Pondok Maspion Iv Blok Gh 1-6,Jl.Raya Pepelegi Pondok Maspion Iv Blok Gh 1-6,Jl. Jl.Raya Pepelegi Pondok Maspion Iv Blok Gh 1-6,SPK SMP,Kurikulum Merdeka,A,Kurikulum Merdeka,RAHAYU SULISTYOWATI,Aditya Billi P.,110,318521920,2020,2004,21,AL6829,YAYASAN SINGAPORE PIAGET ACADEMY,8,8,7530000,0,0,6,4,2,6,1,1,153000,1224000,1700,2080800000,1,0,0,,"Rp591,500"
20563497,TK MOENGIL PG TOELANGAN,Kab. Sidoarjo,Sidoarjo,Tulangan,Kec. Tulangan,Tulangan,"Jl. Perumdin Pg Toelangan, Tulangan, Kec. Tulangan, Kab. Sidoarjo, Jawa Timur 61273",,-,0 / 0,61273,PERUMDIN PG TOELANGAN,PERUMDIN PG TOELANGAN,Perumdin Pg Toelangan,Perumdin Pg Toelangan,Jl. Perumdin Pg Toelangan,TK,Kurikulum Merdeka,B,Kurikulum Merdeka,MINSRI,ANISA R,109,,2021,2008,17,,,0,0,1490000,3000,4470000000,6,6,1,6,0,1,1300,10400,1700,17680000,0,0,0,,"Rp494,966"
69820477,PG Peek a boo,Kab. Sidoarjo,Sidoarjo,Waru,Kec. Waru,Waru,"Jl. Delta Raya Utara 66, Waru, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61258",031318556814,http://www.yccbm.com,35 / 6,61258,Jl DELTA RAYA UTARA 66,Jl DELTA RAYA UTARA 66,Jl Delta Raya Utara 66,Jl Delta Raya Utara 66,Jl. Jl Delta Raya Utara 66,KB,Kurikulum Merdeka,A,Kurikulum Merdeka,"LUCIA WISWAMITRA,SPD",Amarin Anggriyani,109,318556814,2020,2010,15,,,0,0,7530000,288,2168640000,7,5,1,7,0,1,1600,12800,1700,21760000,1,0,0,,"Rp432,272"
20554032,SD CINTA HATI,Kab. Sidoarjo,Sidoarjo,Kraton,Kec. Krian,Krian,"Jl. Gubernur Sunandar P. No. 8, Kraton, Kec. Krian, Kab. Sidoarjo, Jawa Timur 61262",031318971077,-,22 / 1,61262,Jl. Gubernur Sunandar P. No. 8,Jl. Gubernur Sunandar P. No. 8,Jl. Gubernur Sunandar P. No. 8,Jl. Gubernur Sunandar P. No. 8,Jl. Gubernur Sunandar P. No. 8,SD,Kurikulum Merdeka,B,Kurikulum Merdeka,YULIATY SINTA,Siti Zauizah Farida,108,318971077,2007,2007,18,AE2836,CINTA HATI KASIH,1,1,2600000,1510,3926000000,6,10,2,6,1,1,5500,44000,1700,74800000,0,0,0,,"Rp452,963"
20563612,TK MUSLIMAT TAMBAK SUMUR,Kab. Sidoarjo,Sidoarjo,Tambak Sumur,Kec. Waru,Waru,"Jl. Zaenal Abidin 10, Tambak Sumur, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",031318687229,-,2 / 1,61256,JL. ZAENAL ABIDIN 10,JL. ZAENAL ABIDIN 10,Jl. Zaenal Abidin 10,Jl. Zaenal Abidin 10,Jl. Zaenal Abidin 10,TK,Kurikulum Merdeka,A,Kurikulum 2013,Nailil Muna,tsamrotul fuada,108,318687229,2019,1986,39,AD3074,Muslimat NU 04,3,2,7530000,500,3765000000,6,6,1,7,0,0,450,3600,1700,6120000,0,1,0,,"Rp473,159"
20563952,TK DHARMA WANITA PERSATUAN BAKUNG PRINGGODANI,Kab. Sidoarjo,Sidoarjo,Bakung Pringgodani,Kec. Balong Bendo,Balong Bendo,"Jl. Kenanga, Bakung Pringgodani, Kec. Balong Bendo, Kab. Sidoarjo, Jawa Timur 61263",085730009929,-,7 / 1,61263,JL. KENANGA,JL. KENANGA,Jl. Kenanga,Jl. Kenanga,Jl. Kenanga,TK,Kurikulum Merdeka,B,Kurikulum Merdeka,supri setyowati,Supri Setyowati,107,85730009929,2020,1991,34,AX2059,YAYASAN DHARMA WANITA PERSATUAN SIDOARJO,346,2,1200000,247,296400000,6,6,1,3,0,0,449,3592,1700,6106400,0,0,0,,"Rp396,911"
20563181,TK DHARMA WANITA PERSATUAN BARENGKRAJAN,Kab. Sidoarjo,Sidoarjo,Barengkrajan,Kec. Krian,Krian,"Jl. Sidorono No 09, Barengkrajan, Kec. Krian, Kab. Sidoarjo, Jawa Timur 61262",081515643050,-,10 / 4,61262,JL sidorono No 09,JL sidorono No 09,Jl Sidorono No 09,Jl Sidorono No 09,Jl. Jl Sidorono No 09,TK,Kurikulum Merdeka,B,Kurikulum Merdeka,SYAFAATIN,Maria Firdaus,107,81515643050,2020,1984,41,AX2059,YAYASAN DHARMA WANITA PERSATUAN SIDOARJO,346,2,2600000,3600,9360000000,7,7,1,8,0,0,900,7200,1700,12240000,0,0,0,,"Rp445,962"
20570734,TK KRISTEN PETRA 12,Kab. Sidoarjo,Sidoarjo,Sidoklumpuk,Kec. Sidoarjo,Sidoarjo,"Jl. Untung Suropati No.27-A, Sidoklumpuk, Kec. Sidoarjo, Kab. Sidoarjo, Jawa Timur 61218",031318924822,http://tk12.pppkpetra.or.id,1 / 2,61218,JL. UNTUNG SUROPATI No.27-A,JL. UNTUNG SUROPATI No.27-A,Jl. Untung Suropati No.27-A,Jl. Untung Suropati No.27-A,Jl. Untung Suropati No.27-A,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,Siecilianie,nina wido setyawati,107,318924822,2021,1984,41,AL8874,Perhimpunan Pendidikan dan Pengajaran Kristen Petra,35,6,4500000,439569,1978060500000,7,9,1,7,0,1,45000,360000,1700,612000000,1,1,0,,"Rp615,290"
69966931,SD Islam A Education,Kab. Sidoarjo,Sidoarjo,Jogosatru,Kec. Sukodono,Sukodono,"Jl. Kh. Al Ahmad Ali, Jogosatru, Kec. Sukodono, Kab. Sidoarjo, Jawa Timur 61258",0313199641957,http://www.sdia-education.com,13 / 2,61258,Jl. KH. Al Ahmad Ali,Jl. KH. Al Ahmad Ali,Jl. Kh. Al Ahmad Ali,Jl. Kh. Al Ahmad Ali,Jl. Kh. Al Ahmad Ali,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,M. Choirudin,Ernanda Widya Anugraheni,107,3199641957,2017,2017,8,AE2790,YAYASAN PENDIDIKAN DAN SOSIAL AL AHMAD ALI,1,1,2200000,924,2032800000,7,10,4,8,1,1,1500,12000,1700,20400000,1,1,0,,"Rp381,115"
20563607,TK KATOLIK SANTO YUSUP,Kab. Sidoarjo,Sidoarjo,Tropodo,Kec. Waru,Waru,"Jl. Brantas Wisma Tropodo, Tropodo, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",031318676712,-,0 / 0,61256,Jl. Brantas Wisma Tropodo,Jl. Brantas Wisma Tropodo,Jl. Brantas Wisma Tropodo,Jl. Brantas Wisma Tropodo,Jl. Brantas Wisma Tropodo,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,Chatarina Nunung Christiani,LAY SHE MEI,107,318676712,2022,1991,34,AN2291,YOHANNES GABRIEL,154,6,7530000,3160,23794800000,6,6,2,6,0,0,33000,264000,1700,448800000,0,1,0,,"Rp622,067"
69988021,TK. FATIMAH AZ ZAHRO,Kab. Sidoarjo,Sidoarjo,Siwalan Panji,Kec. Buduran,Buduran,"Jl. Raya Siwalan Panji, Siwalan Panji, Kec. Buduran, Kab. Sidoarjo, Jawa Timur 61252",085730666550,-,7 / 2,61252,Jl. Raya Siwalan Panji,Jl. Raya Siwalan Panji,Jl. Raya Siwalan Panji,Jl. Raya Siwalan Panji,Jl. Raya Siwalan Panji,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,MUHIMATUL KHOIROH,VICKE NURISKA MEYRANDA,106,85730666550,2019,2019,6,AK0993,Yayasan Purnama,6,5,3500000,1980,6930000000,9,10,3,10,0,1,1464,11712,1700,19910400,0,1,0,,"Rp435,977"
20563896,TK NAFF,Kab. Sidoarjo,Sidoarjo,Balonggabus,Kec. Candi,Candi,"Jl. Perum Palem Putri N 24-28, Balonggabus, Kec. Candi, Kab. Sidoarjo, Jawa Timur 61271",031318061848,http://www.thenaff.com,10 / 3,61271,PERUM PALEM PUTRI N 24-28,PERUM PALEM PUTRI N 24-28,Perum Palem Putri N 24-28,Perum Palem Putri N 24-28,Jl. Perum Palem Putri N 24-28,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,NURJANAH HARYADHA WIBAWATI,TK NAFF CANDI,106,318061848,2020,2004,21,AB0632,YAYASAN NAFF PALIL,7,4,2670000,960,2563200000,8,7,1,6,0,0,1200,9600,1700,16320000,1,0,0,,"Rp415,058"
69970418,TK. AL DZAAKIYA,Kab. Sidoarjo,Sidoarjo,Porong,Kec. Porong,Porong,"Jl. Gempol Sampurno, Porong, Kec. Porong, Kab. Sidoarjo, Jawa Timur 61274",081233545397,-,5 / 4,61274,Gempol Sampurno,Gempol Sampurno,Gempol Sampurno,Gempol Sampurno,Jl. Gempol Sampurno,TK,Kurikulum Merdeka,B,Kurikulum Merdeka,LAILATUL ACHADIA,LAILATUL ACHADIA,105,81233545397,2020,2017,8,AB0593,YAYASAN AL DZAAKIYA,2,2,1370000,342,468540000,6,7,1,6,0,0,2200,17600,1700,29920000,0,1,0,,"Rp436,665"
20563746,TK DHARMA WANITA PERSATUAN BLURUKIDUL,Kab. Sidoarjo,Sidoarjo,Bluru Kidul,Kec. Sidoarjo,Sidoarjo,"Jl. Balai Desa, Bluru Kidul, Kec. Sidoarjo, Kab. Sidoarjo, Jawa Timur 61233",0318069226,-,2 / 4,61233,JL. BALAI DESA,JL. BALAI DESA,Jl. Balai Desa,Jl. Balai Desa,Jl. Balai Desa,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,DEWI FARIDAH,DEWI FARIDAH,105,8069226,2008,1989,36,AX2059,YAYASAN DHARMA WANITA PERSATUAN SIDOARJO,346,2,4500000,400,1800000000,6,6,1,6,0,0,1300,10400,1700,17680000,0,0,0,,"Rp422,849"
20563538,TK AISYIYAH I,Kab. Sidoarjo,Sidoarjo,Kureksari,Kec. Waru,Waru,"Jl. Anggrek Vi No.36-38, Kureksari, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",031318547158,-,2 / 5,61256,JL. ANGGREK VI NO.36-38,JL. ANGGREK VI NO.36-38,Jl. Anggrek Vi No.36-38,Jl. Anggrek Vi No.36-38,Jl. Anggrek Vi No.36-38,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,YETI ANDRIANI,ERI SULISTYO RINI,105,318547158,2022,1986,39,AI5048,Pimpinan Daerah Muhammadiyah (PDM) Kab. Sidoarjo,108,9,7530000,2200,16566000000,7,9,3,7,0,0,2200,17600,1700,29920000,0,1,0,,"Rp414,347"
69949903,TK AL AZIZI,Kab. Sidoarjo,Sidoarjo,Wage,Kec. Taman,Taman,"Jl..Belimbing No.3, Wage, Kec. Taman, Kab. Sidoarjo, Jawa Timur 61257",089676201363,-,1 / 9,61257,JL.BELIMBING NO.3,JL.BELIMBING NO.3,Jl.Belimbing No.3,Jl.Belimbing No.3,Jl. Jl.Belimbing No.3,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,Ira Darwati,fitriah dia r.,104,89676201363,2016,2016,9,,,0,0,5500000,835,4592500000,8,7,1,4,0,0,5500,44000,1700,74800000,0,1,0,,"Rp481,930"
20564005,TKM NU 212 ROUDLOTUL BANAT,Kab. Sidoarjo,Sidoarjo,Bebekan,Kec. Taman,Taman,"Jl. A Yani 343, Bebekan, Kec. Taman, Kab. Sidoarjo, Jawa Timur 61257",085733308025,-,22 / 6,61257,JL. A YANI 343,JL. A YANI 343,Jl. A Yani 343,Jl. A Yani 343,Jl. A Yani 343,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,MAZINATUL KHORIROH,"Yenny maf'ula, S.Pd",104,85733308025,2017,1984,41,AO0383,ROUDLOTUL BANAT,1,1,5500000,330,1815000000,5,5,1,4,0,0,2200,17600,1700,29920000,0,0,0,,"Rp479,291"
20563544,TK MAMBAUL ULUM,Kab. Sidoarjo,Sidoarjo,Kepuh Kiriman,Kec. Waru,Waru,"Jl. Kol. Sugiono 112 Panjunan Kepuh Kiriman, Kepuh Kiriman, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",031318674713,-,1 / 3,61256,Jl. kol. Sugiono 112 Panjunan Kepuh Kiriman,Jl. kol. Sugiono 112 Panjunan Kepuh Kiriman,Jl. Kol. Sugiono 112 Panjunan Kepuh Kiriman,Jl. Kol. Sugiono 112 Panjunan Kepuh Kiriman,Jl. Kol. Sugiono 112 Panjunan Kepuh Kiriman,TK,Kurikulum Merdeka,B,Kurikulum Merdeka,khoirul umami,ROHMATUL A'LIYYAH,104,318674713,2020,2016,9,AL6820,AL MANSHUR,3,3,7530000,225000,1694250000000,9,9,1,9,2,0,2200,17600,1700,29920000,0,1,0,,"Rp589,426"
70025830,TK ISLAM KHULAFAUR RASYIDIN,Kab. Sidoarjo,Sidoarjo,Sidorejo,Kec. Krian,Krian,"Jl. Kavling Madubronto, Sidorejo, Kec. Krian, Kab. Sidoarjo, Jawa Timur 61262",,-,69 / 12,61262,Kavling Madubronto,Kavling Madubronto,Kavling Madubronto,Kavling Madubronto,Jl. Kavling Madubronto,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,Lilik Maslichah,WAHYU INDAH SARI,103,,2022,2022,3,AB0745,Khulafaur Rosyidin,2,2,2600000,424,1102400000,7,9,1,7,0,0,2200,17600,1700,29920000,0,1,0,,"Rp436,665"
20563727,TK DHARMA WANITA PERSATUAN BANJARBENDO,Kab. Sidoarjo,Sidoarjo,Banjarbendo,Kec. Sidoarjo,Sidoarjo,"Jl. Banjarbendo, Banjarbendo, Kec. Sidoarjo, Kab. Sidoarjo, Jawa Timur 61225",031318072948,-,5 / 3,61225,Banjarbendo,Banjarbendo,Banjarbendo,Banjarbendo,Jl. Banjarbendo,TK,Kurikulum Merdeka,B,Kurikulum Merdeka,IKHDIYATI NURSOLICHAH,Irma Fachriani,102,318072948,2020,1989,36,AX2059,YAYASAN DHARMA WANITA PERSATUAN SIDOARJO,346,2,4500000,346,1557000000,4,4,1,4,0,0,900,7200,1700,12240000,0,0,0,,"Rp407,914"
20563984,TK DHARMA WANITA PERSATUAN NGELOM,Kab. Sidoarjo,Sidoarjo,Ngelom,Kec. Taman,Taman,"Jl. Ngelom V / 269 C, Ngelom, Kec. Taman, Kab. Sidoarjo, Jawa Timur 61257",081357440832,-,5 / 4,61257,JL. NGELOM V / 269 C,JL. NGELOM V / 269 C,Jl. Ngelom V / 269 C,Jl. Ngelom V / 269 C,Jl. Ngelom V / 269 C,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,DIYAH KOESTININGSIH,DIAH UTAMI,102,81357440832,2020,1984,41,AX2059,YAYASAN DHARMA WANITA PERSATUAN SIDOARJO,346,2,5500000,625,3437500000,5,5,1,5,0,1,450,3600,1700,6120000,0,0,0,,"Rp396,211"
20563624,TK MUSLIMAT NU 27 TROPODO,Kab. Sidoarjo,Sidoarjo,Tropodo,Kec. Waru,Waru,"Jl. Tropodo I / 241, Tropodo, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",031318668697,-,17 / 2,61256,TROPODO I / 241,TROPODO I / 241,Tropodo I / 241,Tropodo I / 241,Jl. Tropodo I / 241,TK,Kurikulum Merdeka,B,Kurikulum Merdeka,"NUR CHOFIFAH,S.Pd",Nur Chofifah,102,318668697,2017,1996,29,,,0,0,7530000,192,1445760000,6,5,1,6,0,0,5700,45600,1700,77520000,0,1,0,,"Rp494,938"
20540018,SMP PERSATUAN KREMBUNG,Kab. Sidoarjo,Sidoarjo,Lemujut,Kec. Krembung,Krembung,"Jl. Raya Lemujut Krembung, Lemujut, Kec. Krembung, Kab. Sidoarjo, Jawa Timur 61275",0313199621893,http://smppersatuan.id,0 / 0,61275,Jl. Raya Lemujut Krembung,Jl. Raya Lemujut Krembung,Jl. Raya Lemujut Krembung,Jl. Raya Lemujut Krembung,Jl. Raya Lemujut Krembung,SMP,Kurikulum Merdeka,A,Kurikulum Merdeka,Khusnul Khotimah,PUTRI ULUL AZMI,101,3199621893,2024,1993,32,AB0511,YPUK,1,1,750000,1225,918750000,5,10,2,6,2,2,3300,26400,1700,44880000,1,0,0,,"Rp435,854"
70005491,SD ISLAM PLUS AL   HAQIQI,Kab. Sidoarjo,Sidoarjo,Sentul,Kec. Tanggulangin,Tanggulangin,"Jl., Kayu Telon Sentul Taggulangin, Sentul, Kec. Tanggulangin, Kab. Sidoarjo, Jawa Timur 61272",,-,4 / 1,61272,"Jl, Kayu Telon Sentul Taggulangin","Jl, Kayu Telon Sentul Taggulangin","Jl, Kayu Telon Sentul Taggulangin","Jl, Kayu Telon Sentul Taggulangin","Jl. Jl, Kayu Telon Sentul Taggulangin",SD,Kurikulum Merdeka,B,Kurikulum Merdeka,WAHYU HIDAYAT,SITI MASRUROH,101,,2020,2020,5,AX0408,YAYASAN PENDIDIKAN ISLAM AL-HAQIQI,2,2,3000000,1518,4554000000,5,9,1,5,0,0,1300,10400,1700,17680000,0,1,0,,"Rp466,318"
